# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4
2.400000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	1.066581687129056875e+14	3.366629741147243359e+13	9.371472722282802734e+12	9.044320525496171875e+12	8.742686153674262695e+12	8.324600554992435547e+12	7.608318007891426758e+12	7.059103944061927734e+12	6.468339380534046875e+12	6.011220328204314453e+12	4.754402941520907227e+12	4.719783035092345703e+12	4.272040509732703125e+12	3.701628120014979492e+12	3.486058551430079102e+12	3.046962247061847656e+12	2.694705207435298340e+12	2.725788809734607422e+12	1.846254092240335693e+12	1.768152394355857178e+12	1.756795715839615234e+12	2.020830329634905762e+12	2.011098933170014893e+12	1.884059531310799316e+12	1.496886083731697998e+12	1.303711302513216064e+12	8.742731377942084961e+11	8.550944143452038574e+11	7.655215422144603271e+11	7.596504051606479492e+11	7.210270940212971191e+11	8.333814171866525879e+11	5.077713263323115845e+11	4.614952486180905151e+11	4.275176678416973877e+11	3.537694968427312012e+11	1.406714904367300415e+11	4.710873142530616760e+10	1.651141652759514809e+10	2.920777004961307526e+09	2.360927943743201733e+09	9.085449727326769829e+08	8.157712065313385725e+08	2.058784142523208261e+07	1.534898802404959220e+06
2.400000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	1.075044866326018906e+14	3.373401168705809766e+13	9.383470826959796875e+12	9.051904215769896484e+12	8.730233826502969727e+12	8.293786849213199219e+12	7.532391200489583984e+12	7.022685885399506836e+12	6.437212426537281250e+12	5.986695896559840820e+12	4.762053992954286133e+12	4.714517273325787109e+12	4.271132097363797852e+12	3.703398017211013672e+12	3.483991569638570801e+12	3.049609535996467285e+12	2.700138038961577637e+12	2.730706953635610840e+12	1.848973024231519043e+12	1.770350487441960449e+12	1.759140797653995117e+12	2.022062375310812012e+12	2.012887811251755371e+12	1.884385464146658936e+12	1.498927858913319336e+12	1.305677561947522949e+12	8.756878560267347412e+11	8.564717996858011475e+11	7.666758828302642822e+11	7.602318415800070801e+11	7.220859198649277344e+11	8.341480846233638916e+11	5.079627055076310425e+11	4.615045072281477051e+11	4.273786613539309082e+11	3.532370816215325928e+11	1.407149201421919250e+11	4.709220481719827271e+10	1.649806883687815475e+10	2.917875603970208645e+09	2.358582672189358234e+09	9.076424583459161520e+08	8.149608505317611694e+08	2.056739046445735544e+07	1.533374102435486857e+06
2.400000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	1.085446369034444531e+14	3.385156785390684766e+13	9.405323724214451172e+12	9.069855814939677734e+12	8.728693685303032227e+12	8.272494194336457031e+12	7.463440009350518555e+12	6.982940954158589844e+12	6.405645351033600586e+12	5.962250302333603516e+12	4.770537519279447266e+12	4.708885237411788086e+12	4.270188703855629395e+12	3.705449482848334961e+12	3.482329084767052246e+12	3.052656700361120117e+12	2.706240410578288086e+12	2.736248834942355957e+12	1.852185103094669922e+12	1.773003317671980225e+12	1.761954280499340332e+12	2.023642869867648926e+12	2.015089762580723633e+12	1.885080792540336426e+12	1.501430605345276855e+12	1.308117723941891357e+12	8.775523386104951172e+11	8.582951755180256348e+11	7.682680207513028564e+11	7.612034424763621826e+11	7.235732590888913574e+11	8.352994245998280029e+11	5.086007698528261719e+11	4.618874747274356689e+11	4.275852576365889893e+11	3.528758859490430908e+11	1.408539103516495361e+11	4.711945301957714081e+10	1.649746808895674133e+10	2.917587742173482895e+09	2.358349976501341820e+09	9.075529109738248587e+08	8.148804432613894939e+08	2.056536101659950241e+07	1.533222806191234151e+06
2.400000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	1.097876414541375469e+14	3.402365070916857812e+13	9.432793004593873047e+12	9.093888131956330078e+12	8.734536468054174805e+12	8.258085409962189453e+12	7.401027200598199219e+12	6.940550736045660156e+12	6.374361495448199219e+12	5.938520729474812500e+12	4.780752391734215820e+12	4.703483652331045898e+12	4.269711472356360840e+12	3.708157047463446289e+12	3.481155548872389648e+12	3.056271652755981934e+12	2.713144985676538574e+12	2.742545087716481445e+12	1.855682534708105469e+12	1.775852512315722412e+12	1.764985520482237793e+12	2.025469416519633057e+12	2.017625204229594727e+12	1.886029268486382568e+12	1.504102584924497803e+12	1.310780384208109131e+12	8.795255748757808838e+11	8.602265846819230957e+11	7.699742735937238770e+11	7.622713056989979248e+11	7.251751562685989990e+11	8.365667652375446777e+11	5.094530356319559326e+11	4.624411139909266357e+11	4.279566006411593628e+11	3.525747065491277466e+11	1.410303044721042786e+11	4.718054809065242767e+10	1.650820865573245811e+10	2.919801302146231651e+09	2.360139247252073288e+09	9.082414537341954708e+08	8.154986860004744530e+08	2.058096385941283777e+07	1.534386050386147806e+06
2.400000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	1.112142362538927031e+14	3.424729469506401562e+13	9.463817425406798828e+12	9.121749931716017578e+12	8.745803591794522461e+12	8.249026476606843750e+12	7.344682998725026367e+12	6.895207118649173828e+12	6.343358864598052734e+12	5.915521497255526367e+12	4.793030824857533203e+12	4.698457170959432617e+12	4.269865006351240234e+12	3.711724191739323242e+12	3.480535317984829102e+12	3.060662356599515137e+12	2.721161759369451172e+12	2.749868575877410156e+12	1.859532229650008545e+12	1.778934869169718018e+12	1.768274114472165771e+12	2.027536547177420654e+12	2.020512192549735107e+12	1.887197088891583252e+12	1.506926985545688477e+12	1.313608320569227295e+12	8.814508203303037109e+11	8.621046271223457031e+11	7.716121536359001465e+11	7.632669365217476807e+11	7.267002462243127441e+11	8.378197768217219238e+11	5.103133809087958984e+11	4.629861339437987061e+11	4.283280888890335083e+11	3.522366164963742676e+11	1.411709620739259033e+11	4.724598281267653656e+10	1.652137167003824615e+10	2.923047462425060272e+09	2.362763171993543625e+09	9.092512171809101105e+08	8.164053332508053780e+08	2.060384516351196915e+07	1.536091927566344384e+06
2.400000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	1.128347344674523281e+14	3.452928737872401172e+13	9.503698550146798828e+12	9.158431197840082031e+12	8.767211189848895508e+12	8.249757439720353516e+12	7.298209190924976562e+12	6.848139850709145508e+12	6.314305521460500977e+12	5.894811240073530273e+12	4.808323107169586914e+12	4.694803266397935547e+12	4.271562143603994141e+12	3.717037689547525879e+12	3.481471363902736328e+12	3.066693965811496094e+12	2.731180740985768555e+12	2.759087244701240234e+12	1.864424870526909668e+12	1.782924729066285645e+12	1.772491343477478516e+12	2.030469864430378174e+12	2.024381773373437744e+12	1.889186184392593018e+12	1.510502735748398926e+12	1.317112333485381836e+12	8.837315419418540039e+11	8.643240728591313477e+11	7.735309738843073730e+11	7.645156095215939941e+11	7.284755163886721191e+11	8.394070734816644287e+11	5.113784690508133545e+11	4.637016536460483398e+11	4.288619254579888916e+11	3.520103837491126709e+11	1.413153125883214722e+11	4.731742944238386536e+10	1.653663106080699158e+10	2.927146384207560062e+09	2.366076446225892067e+09	9.105262443267560005e+08	8.175501703140847683e+08	2.063273759992793947e+07	1.538245968072090996e+06
2.400000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	1.146350336837058438e+14	3.486746948615003125e+13	9.553796063644445312e+12	9.205161403498263672e+12	8.799940718759550781e+12	8.261563050887886719e+12	7.263031369891798828e+12	6.799051463302686523e+12	6.287318764286102539e+12	5.876491101968320312e+12	4.826522011745593750e+12	4.692417593130435547e+12	4.274700597640739746e+12	3.724076460079723145e+12	3.484056174018419922e+12	3.074452920933340820e+12	2.743390864286140625e+12	2.770362409743602051e+12	1.870518147992590820e+12	1.787973178074759033e+12	1.777791352907757080e+12	2.034359155866714844e+12	2.029333301892899170e+12	1.892100534453497803e+12	1.514983095308363037e+12	1.321436141655665771e+12	8.865158655854052734e+11	8.670315821975363770e+11	7.758665015484760742e+11	7.661282445402313232e+11	7.306315181473767090e+11	8.414413683825601807e+11	5.127283319314018555e+11	4.646621124187742920e+11	4.296235125732584839e+11	3.519622077731391602e+11	1.414826527509956055e+11	4.739298245273660278e+10	1.654875404834689331e+10	2.930604597456906319e+09	2.368871781980243683e+09	9.116019593952559233e+08	8.185160456394457817e+08	2.065711376099742576e+07	1.540063302451728610e+06
2.600000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	1.445981820640361250e+14	4.410728572673056250e+13	1.162852910897444727e+13	1.121408615989094727e+13	1.083332799317971875e+13	1.027782058959164453e+13	9.318851713326521484e+12	8.357202617103322266e+12	7.670678011034435547e+12	7.112308467049857422e+12	5.503818824811937500e+12	5.503265337551890625e+12	4.963295798106399414e+12	4.286147368675041992e+12	4.065747968698641113e+12	3.514869197341653320e+12	3.093643335777086426e+12	3.132376492887784668e+12	2.113504456372450195e+12	2.023543618360351318e+12	2.010193047346809082e+12	2.326939769885448730e+12	2.313504073188636719e+12	2.174995680466191650e+12	1.709931304818579102e+12	1.488214531607426758e+12	9.916512520451704102e+11	9.696758561998977051e+11	8.672427909653002930e+11	8.622096821105607910e+11	8.163437504921348877e+11	9.471500418066546631e+11	5.735992166967825928e+11	5.207684422559324951e+11	4.820798834565338745e+11	3.978460306158839722e+11	1.564956627761994019e+11	5.210762298923834229e+10	1.816889059838584137e+10	3.207612504725472450e+09	2.592787234210403919e+09	9.977733326558963060e+08	8.958869111647853851e+08	2.260973357211614028e+07	1.685626308725560084e+06
2.600000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	1.452223207494109062e+14	4.394904802589742188e+13	1.157999389849864648e+13	1.116193361275168555e+13	1.076298662312044531e+13	1.019583930787622070e+13	9.204480053414527344e+12	8.308913840472924805e+12	7.623547722618792969e+12	7.071997523003170898e+12	5.499220826301814453e+12	5.487114304635454102e+12	4.952010308819553711e+12	4.278332094945924316e+12	4.053843469045047363e+12	3.509031200799202148e+12	3.090999248380326172e+12	3.129276373078481445e+12	2.110758329023139160e+12	2.020527973567531738e+12	2.007347567306396729e+12	2.322766142383408691e+12	2.309751247708630371e+12	2.170153331540349854e+12	1.707563614913773193e+12	1.486356303121680176e+12	9.905757897917449951e+11	9.686275896032164307e+11	8.662267505137821045e+11	8.606604322647567139e+11	8.153724746783299561e+11	9.455498275888710938e+11	5.722728979839991455e+11	5.194608945523803101e+11	4.807470906031608276e+11	3.965571204920593262e+11	1.562367777073049927e+11	5.200379939835111237e+10	1.813669592764236832e+10	3.201111639191281319e+09	2.587532441435084820e+09	9.957511496360298395e+08	8.940712254345973730e+08	2.256391003448084742e+07	1.682210018668529810e+06
2.600000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	1.458186067647553125e+14	4.385729900362039844e+13	1.155125963094107422e+13	1.112959374805649219e+13	1.071158887921733398e+13	1.012970372519230273e+13	9.099986232898613281e+12	8.260700419397607422e+12	7.578918244243939453e+12	7.034644329304122070e+12	5.498211402932422852e+12	5.473268863527283203e+12	4.943213016622381836e+12	4.273001692144390137e+12	4.044311380458997070e+12	3.505490147281780273e+12	3.090712167303627441e+12	3.128471441347920898e+12	2.109362067937533936e+12	2.018748252997859619e+12	2.005740771313234375e+12	2.319808178123442383e+12	2.307327601372137695e+12	2.166453780693944580e+12	1.706180364913473877e+12	1.485347589741954590e+12	9.898843737244425049e+11	9.679448479435405273e+11	8.655217157953303223e+11	8.594262114843258057e+11	8.146780905747761230e+11	9.443542518170111084e+11	5.711759021209440918e+11	5.183295616766171265e+11	4.795627942695128784e+11	3.952631229418137207e+11	1.559657437820182800e+11	5.188135005287739563e+10	1.808860618023500443e+10	3.191880114221468449e+09	2.580070413166543484e+09	9.928795625012785196e+08	8.914928567862210274e+08	2.249883966078486294e+07	1.677358822281428147e+06
2.600000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	1.467687377661865938e+14	4.386741470872872656e+13	1.154771034042116602e+13	1.112235479552172461e+13	1.068442364069637695e+13	1.008448783681476172e+13	9.009831075017265625e+12	8.213723100944124023e+12	7.538336622254316406e+12	7.001672315128771484e+12	5.501305227193791016e+12	5.462428756999486328e+12	4.937552065322232422e+12	4.270830089901021973e+12	4.038115158082563965e+12	3.504945129905992676e+12	3.093529652915948242e+12	3.130703569116821777e+12	2.110209700363655762e+12	2.019124760942050537e+12	2.006287329454542480e+12	2.318891059569814941e+12	2.307020322979100586e+12	2.164709214447817871e+12	1.706690976719676758e+12	1.486009925412774902e+12	9.904276291843654785e+11	9.684709321759708252e+11	8.659196711849821777e+11	8.592436938915885010e+11	8.150277775787797852e+11	9.442860996884652100e+11	5.709102299518841553e+11	5.179181364141959229e+11	4.790368621962892456e+11	3.943850299566378174e+11	1.558738260429237061e+11	5.182175362494493866e+10	1.805884672911415100e+10	3.186126845759093285e+09	2.575419871396937370e+09	9.910899188062790632e+08	8.898859689000092745e+08	2.245828599865062535e+07	1.674335419560563751e+06
2.600000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	1.479970879014675000e+14	4.396416520307045312e+13	1.156162242895628906e+13	1.113276475567242188e+13	1.067515716546635156e+13	1.005513585771804492e+13	8.931816426026498047e+12	8.166535901225757812e+12	7.500509166813356445e+12	6.971782947946677734e+12	5.507496222618658203e+12	5.453420585751579102e+12	4.933862846526333008e+12	4.270706422984519043e+12	4.034064504463054199e+12	3.506286080746922363e+12	3.098367174250025879e+12	3.134912748401364746e+12	2.112458820222375488e+12	2.020821826098625977e+12	2.008163546889500000e+12	2.319281722650820312e+12	2.308089386003109863e+12	2.164239983813996094e+12	1.708389845988038818e+12	1.487770666465575684e+12	9.918241656902883301e+11	9.698363106723363037e+11	8.671010200688437500e+11	8.597948326402491455e+11	8.161280302846853027e+11	9.449875279532333984e+11	5.713044885340024414e+11	5.180738611032537842e+11	4.790351500955369873e+11	3.938306996046647949e+11	1.559283910706411743e+11	5.182136818951359558e+10	1.804692277294201660e+10	3.183896707643939495e+09	2.573617218972001076e+09	9.903961901139639616e+08	8.892630828542246819e+08	2.244256612417896092e+07	1.673163445626966888e+06
2.600000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	1.495007818591316250e+14	4.414430256466889062e+13	1.158691640167241016e+13	1.115476393270593359e+13	1.067856367106481055e+13	1.003746244662772070e+13	8.864219061465128906e+12	8.118765763181778320e+12	7.465155369685468750e+12	6.944658956283242188e+12	5.516885524843600586e+12	5.446058186565966797e+12	4.931920500628132812e+12	4.272364528331982910e+12	4.031651751262265625e+12	3.509132828928073730e+12	3.104863856967518066e+12	3.140736278647055664e+12	2.115585621165649658e+12	2.023280534182989990e+12	2.010821048577879639e+12	2.320550754354980469e+12	2.310121793147319336e+12	2.164627746946650146e+12	1.710742695016440918e+12	1.490176136588371826e+12	9.936241391258076172e+11	9.715979195446140137e+11	8.686535596188776855e+11	8.606913666571612549e+11	8.175843347632368164e+11	9.460773008849184570e+11	5.720751006229069824e+11	5.185474644231633301e+11	4.793338148457238159e+11	3.934528993456406250e+11	1.560614653724373169e+11	5.186661589765712738e+10	1.804991648430598068e+10	3.184771946370541573e+09	2.574324693050030708e+09	9.906684570496854782e+08	8.895075375281571150e+08	2.244873559364702553e+07	1.673623407599369995e+06
2.600000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	1.512638681063618750e+14	4.440264076584845312e+13	1.162173587692236328e+13	1.118632091626964062e+13	1.069289519314058984e+13	1.003015826995788086e+13	8.806780665534964844e+12	8.070054201782412109e+12	7.432261524767204102e+12	6.920295285967491211e+12	5.529718818730299805e+12	5.440412801851335938e+12	4.931807853243795898e+12	4.275927155884590332e+12	4.030886719730697754e+12	3.513618972516801270e+12	3.113248906300624512e+12	3.148368820776000000e+12	2.119601793753001465e+12	2.026485817194568115e+12	2.014247487148928223e+12	2.322648291495502930e+12	2.313090461031549805e+12	2.165804750029450195e+12	1.713689493470709717e+12	1.493139778325712646e+12	9.956558048295429688e+11	9.735809250569913330e+11	8.703882369532115479e+11	8.617590079196148682e+11	8.192023659746962891e+11	9.474134370310407715e+11	5.730249959594523926e+11	5.191672026743295288e+11	4.797749358114654541e+11	3.931579332697215576e+11	1.562059884246240845e+11	5.193365992572141266e+10	1.806132421884639740e+10	3.187720418498311996e+09	2.576708023117262840e+09	9.915856252119710445e+08	8.903310470319117308e+08	2.246951875369396061e+07	1.675172851524057100e+06
2.600000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	1.532747273353850938e+14	4.473578119166703125e+13	1.166681903425635938e+13	1.122798936732552344e+13	1.071870795634473242e+13	1.003393032262273242e+13	8.760499980938333008e+12	8.020046737848692383e+12	7.401946843239189453e+12	6.898814701654063477e+12	5.546110553407561523e+12	5.436502866370449219e+12	4.933559638437711914e+12	4.281514004800666016e+12	4.031930893280666992e+12	3.519946134122557617e+12	3.123849020022391113e+12	3.158102041905601074e+12	2.124722674561632324e+12	2.030637290511105469e+12	2.018646158704070312e+12	2.325697671112671875e+12	2.317130935180075684e+12	2.167885530142665283e+12	1.717406678114071045e+12	1.496800203955988281e+12	9.980200790760415039e+11	9.758813984798631592e+11	8.723755504154554443e+11	8.630471973480539551e+11	8.210403622799998779e+11	9.490640962598825684e+11	5.741420842981166992e+11	5.199237168401201172e+11	4.803456079563701782e+11	3.929517894219436035e+11	1.563394526361254883e+11	5.200011354609410858e+10	1.807143152981434631e+10	3.190851455886992931e+09	2.579238902312327862e+09	9.925595730281141996e+08	8.912055423004057407e+08	2.249158870693313330e+07	1.676818229890691349e+06
2.600000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	1.555331793346934688e+14	4.514536647159691406e+13	1.172630061020457227e+13	1.128370479578335938e+13	1.075972312355438867e+13	1.005239104024928516e+13	8.728637944345090820e+12	7.969322212454928711e+12	7.375236231869030273e+12	6.881159848725862305e+12	5.566408851139844727e+12	5.434774316112969727e+12	4.937562326060540039e+12	4.289541464506938965e+12	4.035381517627479980e+12	3.528600605730474121e+12	3.137200534003781250e+12	3.170449828285328613e+12	2.131414297565641357e+12	2.036196964793395020e+12	2.024476696026085449e+12	2.330096212455281250e+12	2.322649326536241699e+12	2.171276301229177490e+12	1.722325054443075684e+12	1.501542768479745117e+12	1.001063593455997681e+12	9.788418232524228516e+11	8.749338903171313477e+11	8.648508055395903320e+11	8.234046889596414795e+11	9.513275722319608154e+11	5.756431518514016113e+11	5.210166211161794434e+11	4.812280693147397461e+11	3.929993435906182251e+11	1.565202049441032410e+11	5.208141266056526947e+10	1.808300914744264221e+10	3.194273538293228149e+09	2.582005052868495464e+09	9.936240671851575375e+08	8.921613444444605112e+08	2.251571012633187696e+07	1.678616555774532957e+06
2.800000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	1.935132552349586875e+14	5.730444301798732812e+13	1.439542904547199805e+13	1.385841604581450586e+13	1.332597781120601562e+13	1.255565564796388477e+13	1.118465076747908203e+13	9.832288954291503906e+12	9.037581233934396484e+12	8.371395138596781250e+12	6.410286682473473633e+12	6.424581263875885742e+12	5.783159489636178711e+12	4.983735069983039062e+12	4.750635848446054688e+12	4.074712642776405762e+12	3.576713369550286133e+12	3.623677412945793457e+12	2.434541858481959473e+12	2.329352118821449707e+12	2.313971814901018555e+12	2.691933006672961426e+12	2.675056114725798340e+12	2.520291608201381348e+12	1.965302283559066162e+12	1.709750524377451416e+12	1.132613550055619141e+12	1.107264491143495117e+12	9.891185964374378662e+11	9.838319690783654785e+11	9.304557119509810791e+11	1.082447935710641479e+12	6.507045372901984863e+11	5.898920183266468506e+11	5.453747026241989136e+11	4.483779017267282104e+11	1.750994832145758972e+11	5.792545974188749695e+10	2.010579450935401535e+10	3.541228163825523376e+09	2.862452661375180721e+09	1.101547987585936546e+09	9.890656514268107414e+08	2.496124482066870853e+07	1.860949598412032472e+06
2.800000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	1.940084710235274688e+14	5.681086620206442188e+13	1.425399714653215430e+13	1.371748244256457422e+13	1.317188464471395312e+13	1.239731564789748047e+13	1.100831728316904883e+13	9.739699896365968750e+12	8.948393318400160156e+12	8.292211350643136719e+12	6.378612959265629883e+12	6.380209274743103516e+12	5.746610152434613281e+12	4.954112935499116211e+12	4.716898608168594727e+12	4.050787438154521973e+12	3.558219228109413086e+12	3.604532626869697754e+12	2.420786276184486328e+12	2.315744341182861328e+12	2.300616178557782715e+12	2.675743866356562988e+12	2.659375419098522461e+12	2.504051869901409180e+12	1.953972695373798828e+12	1.700139309152189209e+12	1.126316733690269531e+12	1.101110595513990967e+12	9.835462977932242432e+11	9.777648008253973389e+11	9.252002778526660156e+11	1.075900022623065674e+12	6.464455151122272949e+11	5.859351473697098389e+11	5.416034214647367554e+11	4.450822822435978394e+11	1.740608186055457458e+11	5.755554583263426971e+10	1.997451620845571899e+10	3.517097151564001560e+09	2.842947077624805927e+09	1.094041723890544891e+09	9.823258778838773966e+08	2.479115180298207328e+07	1.848268550846263533e+06
